Date,Actual,Forecasted
2017-03-24 00:00:00,281.0,271.8369128326056
2017-03-27 00:00:00,281.6,272.8615224048012
2017-03-28 00:00:00,280.5,272.86180967398394
2017-03-29 00:00:00,283.2,273.4285328588122
2017-03-30 00:00:00,282.75,274.0102271015683
2017-03-31 00:00:00,280.3,274.4694835879932
2017-04-03 00:00:00,281.55,276.61922066280835
2017-04-05 00:00:00,278.95,277.9166284442008
2017-04-06 00:00:00,274.1,278.82966315032894
2017-04-07 00:00:00,272.65,279.57809212527593
2017-04-10 00:00:00,273.55,282.27640696530926
2017-04-11 00:00:00,282.05,282.6868251165249
2017-04-12 00:00:00,281.9,283.5890232323125
2017-04-13 00:00:00,279.15,284.399058859068
2017-04-17 00:00:00,279.1,286.6880358643219
2017-04-18 00:00:00,279.05,286.64602846339835
2017-04-19 00:00:00,278.7,287.0591866864546
2017-04-20 00:00:00,279.5,287.3469663175111
2017-04-21 00:00:00,274.35,287.36837303046684
2017-04-24 00:00:00,276.75,287.498962023625
2017-04-25 00:00:00,281.3,286.9841240679722
2017-04-26 00:00:00,290.9,286.97829651548807
2017-04-27 00:00:00,285.8,286.9118084396668
2017-04-28 00:00:00,278.0,286.6549036232494
2017-05-02 00:00:00,279.2,286.05621244875425
2017-05-03 00:00:00,277.25,286.2361778875929
2017-05-04 00:00:00,281.2,286.44961449336836
2017-05-05 00:00:00,277.15,286.5615934591244
2017-05-08 00:00:00,272.95,287.94334328343587
2017-05-09 00:00:00,271.5,288.1490034777597
2017-05-10 00:00:00,273.95,288.99722465853756
2017-05-11 00:00:00,276.65,289.90001899858294
2017-05-12 00:00:00,274.95,290.7052614287051
2017-05-15 00:00:00,277.95,294.06258548269494
2017-05-16 00:00:00,283.45,294.8321387974597
2017-05-17 00:00:00,281.65,296.1926966517236
2017-05-18 00:00:00,277.9,297.5326973250399
2017-05-19 00:00:00,286.2,298.68663264609853
2017-05-22 00:00:00,303.6,302.5418198503116
2017-05-23 00:00:00,300.15,303.2682504107245
2017-05-24 00:00:00,299.9,304.50556071926945
2017-05-25 00:00:00,300.05,305.6296002313667
2017-05-26 00:00:00,309.1,306.47794764593596
2017-05-29 00:00:00,315.85,309.0223747194158
2017-05-30 00:00:00,311.45,309.207718716636
2017-05-31 00:00:00,311.8,309.89161493958824
2017-06-01 00:00:00,314.2,310.4515353469367
2017-06-02 00:00:00,319.2,310.7375251700912
2017-06-05 00:00:00,317.45,311.76223193973385
2017-06-06 00:00:00,311.05,311.527528457394
2017-06-07 00:00:00,312.25,311.855311425885
2017-06-08 00:00:00,311.6,312.122880625569
2017-06-09 00:00:00,306.0,312.18254945035346
2017-06-12 00:00:00,304.4,311.2511046516803
2017-06-13 00:00:00,305.25,310.4842266449252
2017-06-14 00:00:00,299.85,310.3257222151718
2017-06-15 00:00:00,301.9,310.14461584001936
2017-06-16 00:00:00,306.8,309.78389906051314
2017-06-19 00:00:00,310.9,309.3068102591916
2017-06-20 00:00:00,308.7,308.66939284199935
2017-06-21 00:00:00,308.95,308.605985698334
2017-06-22 00:00:00,311.3,308.4799581755582
2017-06-23 00:00:00,311.0,308.1270157568263
2017-06-27 00:00:00,312.35,306.46330570341235
2017-06-28 00:00:00,308.35,306.1109504470387
2017-06-29 00:00:00,311.6,305.6417976012818
2017-06-30 00:00:00,323.65,304.9000115542869
2017-07-03 00:00:00,342.5,302.7373838705948
2017-07-04 00:00:00,337.25,301.40300169495293
2017-07-05 00:00:00,331.05,300.58046521267903
2017-07-06 00:00:00,337.1,299.6650727330084
2017-07-07 00:00:00,334.3,298.51795798700135
2017-07-10 00:00:00,333.3,295.4742029037391
2017-07-11 00:00:00,330.4,294.0074814230125
2017-07-12 00:00:00,328.85,293.1265991438917
2017-07-13 00:00:00,338.75,292.24642234822704
2017-07-14 00:00:00,337.15,291.23424889675846
2017-07-17 00:00:00,325.15,289.14319623698543
2017-07-18 00:00:00,284.55,288.1758581517855
2017-07-19 00:00:00,291.45,287.8568347525831
2017-07-20 00:00:00,289.5,287.6037947228106
2017-07-21 00:00:00,288.9,287.27451753540157
2017-07-24 00:00:00,293.25,287.41506906212277
2017-07-25 00:00:00,291.4,287.2111885972225
2017-07-26 00:00:00,293.65,287.63874408160285
2017-07-27 00:00:00,288.55,288.10510556081215
2017-07-28 00:00:00,291.55,288.45435268582366
2017-07-31 00:00:00,285.25,289.520668756951
2017-08-01 00:00:00,287.85,289.47213781188907
2017-08-02 00:00:00,285.45,289.9735994591845
2017-08-03 00:00:00,281.4,290.4245689655462
2017-08-04 00:00:00,280.75,290.666642528344
2017-08-07 00:00:00,279.85,291.64993432952224
2017-08-08 00:00:00,274.15,291.4147079493614
2017-08-09 00:00:00,272.85,291.66835156038843
2017-08-10 00:00:00,273.1,291.8160265249135
2017-08-11 00:00:00,271.5,291.7098817857073
2017-08-14 00:00:00,271.25,291.5037801063824
2017-08-16 00:00:00,279.2,290.7250617577263
2017-08-17 00:00:00,280.0,290.50402034301374
2017-08-18 00:00:00,281.85,290.06163805841214
2017-08-21 00:00:00,281.6,289.09008099352707
2017-08-22 00:00:00,282.9,288.2899326009799
2017-08-23 00:00:00,282.55,288.03268742471175
2017-08-24 00:00:00,281.45,287.7357235295568
2017-08-28 00:00:00,282.45,286.3346580298783
2017-08-29 00:00:00,280.25,285.5815630402646
2017-08-30 00:00:00,282.0,285.36419420946135
2017-08-31 00:00:00,282.25,285.09611514052096
2017-09-01 00:00:00,283.6,284.6278020414684
2017-09-04 00:00:00,283.1,283.52856182419885
2017-09-05 00:00:00,282.85,282.6329000072316
2017-09-06 00:00:00,275.7,282.2167672168306
2017-09-07 00:00:00,270.4,281.6980583900931
2017-09-08 00:00:00,272.35,280.92969754557004
2017-09-11 00:00:00,273.6,278.6480596213557
2017-09-12 00:00:00,277.65,277.2948904715817
2017-09-13 00:00:00,271.5,276.39009895156306
2017-09-14 00:00:00,272.0,275.37209390410334
2017-09-15 00:00:00,269.3,274.10870650371106
2017-09-18 00:00:00,267.0,272.33690422390066
2017-09-19 00:00:00,267.85,271.2316785802359
2017-09-20 00:00:00,271.55,270.6144859761008
2017-09-21 00:00:00,269.55,269.9452565941662
2017-09-22 00:00:00,268.45,269.10159289566036
2017-09-25 00:00:00,262.25,267.1460363983879
2017-09-26 00:00:00,262.45,266.1549861906862
2017-09-27 00:00:00,258.5,265.72475519585566
2017-09-28 00:00:00,261.55,265.3221525400073
2017-09-29 00:00:00,258.3,264.82134180504625
2017-10-03 00:00:00,261.4,263.8075081736043
2017-10-04 00:00:00,267.4,263.9477876390203
2017-10-05 00:00:00,265.25,264.12823120218
2017-10-06 00:00:00,266.15,264.2104452922143
2017-10-09 00:00:00,268.0,265.2567418773713
2017-10-10 00:00:00,266.2,265.27406006324
2017-10-11 00:00:00,265.4,265.81650265733566
2017-10-12 00:00:00,267.0,266.3336717204601
2017-10-13 00:00:00,265.95,266.6791284515085
2017-10-16 00:00:00,267.5,268.04809456997964
2017-10-17 00:00:00,267.25,268.0083675281527
2017-10-18 00:00:00,270.35,268.42226732145804
2017-10-19 00:00:00,269.65,268.7386359325081
2017-10-23 00:00:00,267.05,269.086590137873
2017-10-24 00:00:00,267.0,268.61472600928425
2017-10-25 00:00:00,269.25,268.58526406547935
2017-10-26 00:00:00,268.4,268.45708138820305
2017-10-27 00:00:00,269.35,268.10163438909586
2017-10-30 00:00:00,265.15,267.2389358991311
2017-10-31 00:00:00,265.7,266.4780758426832
2017-11-01 00:00:00,269.85,266.2091684917511
2017-11-02 00:00:00,265.65,265.8988041181992
2017-11-03 00:00:00,265.4,265.4218556057753
2017-11-06 00:00:00,264.9,264.5364186488086
2017-11-07 00:00:00,265.3,263.89871490628485
2017-11-08 00:00:00,265.4,263.7908105346711
2017-11-09 00:00:00,260.05,263.6774452505396
2017-11-10 00:00:00,261.7,263.42626869133494
2017-11-13 00:00:00,258.3,263.2903540148466
2017-11-14 00:00:00,256.55,262.87707078006264
2017-11-15 00:00:00,253.3,262.9748072922278
2017-11-16 00:00:00,255.1,263.04313777723064
2017-11-17 00:00:00,258.0,262.9432475077611
2017-11-20 00:00:00,259.2,263.0279545661127
2017-11-21 00:00:00,255.8,262.6024174682543
2017-11-22 00:00:00,258.15,262.64374229868145
2017-11-23 00:00:00,258.15,262.61398860479983
2017-11-24 00:00:00,260.75,262.37810219360296
2017-11-27 00:00:00,259.25,261.8787692399524
2017-11-28 00:00:00,257.0,261.2255778360188
2017-11-29 00:00:00,258.05,261.03285637045866
2017-11-30 00:00:00,256.05,260.7737247951988
2017-12-01 00:00:00,255.2,260.32286987403177
2017-12-04 00:00:00,255.1,259.3341297872557
2017-12-05 00:00:00,253.85,258.5976380154948
2017-12-06 00:00:00,251.6,258.36332000453075
2017-12-07 00:00:00,253.35,258.11284538884945
2017-12-08 00:00:00,262.2,257.7241195306656
2017-12-11 00:00:00,266.25,257.22475725749933
2017-12-12 00:00:00,261.55,256.74860203848516
2017-12-13 00:00:00,259.0,256.81052954220127
2017-12-14 00:00:00,264.25,256.8902938407308
2017-12-15 00:00:00,264.6,256.85912136206827
2017-12-18 00:00:00,263.2,257.51174220750573
2017-12-19 00:00:00,264.25,257.41799094980354
2017-12-20 00:00:00,263.3,257.84911387732785
2017-12-21 00:00:00,263.05,258.27640652054873
2017-12-22 00:00:00,263.1,258.5627271560392
2017-12-26 00:00:00,264.15,259.9959360933779
2017-12-27 00:00:00,262.15,260.53199075839433
2017-12-28 00:00:00,261.85,261.01578206248234
2017-12-29 00:00:00,263.25,261.31046914888867
2018-01-01 00:00:00,262.3,262.4728200513741
2018-01-02 00:00:00,260.75,262.3866870250192
2018-01-03 00:00:00,261.15,262.7650712753047
2018-01-04 00:00:00,261.55,263.07661651599886
2018-01-05 00:00:00,262.9,263.19131502655245
2018-01-08 00:00:00,265.6,263.85412994325617
2018-01-09 00:00:00,270.55,263.63500513908934
2018-01-10 00:00:00,269.4,263.9103211198666
2018-01-11 00:00:00,269.8,264.1502489546516
2018-01-12 00:00:00,267.55,264.2273212942803
2018-01-15 00:00:00,267.6,264.9967604413716
2018-01-16 00:00:00,261.7,264.8800778722532
2018-01-17 00:00:00,266.05,265.2892363191584
2018-01-18 00:00:00,273.4,265.68710965832577
2018-01-19 00:00:00,274.55,265.93934751134316
2018-01-22 00:00:00,273.65,267.2757528156742
2018-01-23 00:00:00,276.6,267.33135097699403
2018-01-24 00:00:00,281.45,267.89764026034186
2018-01-25 00:00:00,281.25,268.42527101412753
2018-01-29 00:00:00,275.65,270.13517888744747
2018-01-30 00:00:00,275.2,270.09656056600227
2018-01-31 00:00:00,271.4,270.5217996514277
2018-02-01 00:00:00,275.3,270.8564267359419
2018-02-02 00:00:00,275.35,270.9589133995326
2018-02-05 00:00:00,279.25,271.3458052688671
2018-02-06 00:00:00,273.5,270.9192130335364
2018-02-07 00:00:00,275.15,270.9419100931259
2018-02-08 00:00:00,274.1,270.8666649443017
2018-02-09 00:00:00,271.35,270.5622691179578
2018-02-12 00:00:00,269.85,269.2437278269843
2018-02-14 00:00:00,266.5,267.8968804980708
2018-02-15 00:00:00,268.1,267.4274695934578
2018-02-16 00:00:00,266.45,266.7908310270785
2018-02-19 00:00:00,264.1,265.45042188046415
2018-02-20 00:00:00,263.25,264.65314505650593
2018-02-21 00:00:00,268.2,264.39998405730273
2018-02-22 00:00:00,267.1,264.15702926591
2018-02-23 00:00:00,269.05,263.79495654050766
2018-02-26 00:00:00,266.55,263.4705259884267
2018-02-27 00:00:00,266.4,263.0505537893892
2018-02-28 00:00:00,265.05,263.1734713692389
2018-03-01 00:00:00,264.0,263.2997814806194
2018-03-05 00:00:00,260.25,263.84862533573613
2018-03-06 00:00:00,256.5,263.64106139230444
2018-03-07 00:00:00,259.9,263.9293837178145
2018-03-08 00:00:00,258.85,264.1708698926282
2018-03-09 00:00:00,259.25,264.2259275565386
2018-03-12 00:00:00,270.1,264.68717984434164
2018-03-13 00:00:00,269.45,264.3635072006048
2018-03-14 00:00:00,268.05,264.50591715617816
2018-03-15 00:00:00,265.55,264.57775729443574
2018-03-16 00:00:00,260.5,264.4479157639093
2018-03-19 00:00:00,259.15,264.3559020945433
2018-03-20 00:00:00,259.2,263.87907921350336
2018-03-21 00:00:00,259.05,263.89683806416605
2018-03-22 00:00:00,258.3,263.8803990078661
2018-03-23 00:00:00,256.0,263.7050020925695
2018-03-26 00:00:00,258.1,263.766016942114
2018-03-27 00:00:00,258.9,263.44221763264017
2018-03-28 00:00:00,255.5,263.66052046990836
2018-04-02 00:00:00,258.25,265.0780084468382
2018-04-03 00:00:00,258.5,265.1155417086239
2018-04-04 00:00:00,258.6,265.6934286095901
2018-04-05 00:00:00,259.65,266.26685660707636
2018-04-06 00:00:00,260.85,266.6934491516836
2018-04-09 00:00:00,265.8,268.47617652350124
2018-04-10 00:00:00,266.7,268.6304302629707
2018-04-11 00:00:00,265.15,269.26443705457285
2018-04-12 00:00:00,261.95,269.8222524260284
2018-04-13 00:00:00,260.75,270.15746666786487
2018-04-16 00:00:00,264.45,271.2393446488611
2018-04-17 00:00:00,267.6,271.02530386687465
2018-04-18 00:00:00,275.35,271.2423970420308
2018-04-19 00:00:00,277.35,271.3390380750066
2018-04-20 00:00:00,276.2,271.17984244663063
2018-04-23 00:00:00,275.5,270.7157967472894
2018-04-24 00:00:00,276.0,270.0122364200176
2018-04-25 00:00:00,274.1,269.7734798424725
2018-04-26 00:00:00,278.25,269.46206909979634
2018-04-27 00:00:00,279.4,268.9556362869453
2018-04-30 00:00:00,281.45,267.8964527479698
2018-05-02 00:00:00,287.25,266.9945122265777
2018-05-03 00:00:00,285.0,266.8371307890151
2018-05-04 00:00:00,277.15,266.5745159366253
2018-05-07 00:00:00,282.25,266.7154457173481
2018-05-08 00:00:00,282.7,266.52011802940694
2018-05-09 00:00:00,282.3,266.9201842952203
2018-05-10 00:00:00,280.15,267.37346433546634
2018-05-11 00:00:00,283.65,267.7422076429404
2018-05-14 00:00:00,284.8,269.7682793636103
2018-05-15 00:00:00,281.85,270.14678702299057
2018-05-16 00:00:00,285.85,271.08095264903875
2018-05-17 00:00:00,278.95,272.01064370794995
2018-05-18 00:00:00,282.3,272.7851838817715
2018-05-21 00:00:00,282.35,275.5554342783589
2018-05-22 00:00:00,278.75,275.9966536256063
2018-05-23 00:00:00,273.45,277.07490404565016
2018-05-24 00:00:00,274.85,278.0602166821828
2018-05-25 00:00:00,272.3,278.8027700884613
2018-05-28 00:00:00,275.3,281.0549062412557
2018-05-29 00:00:00,274.05,281.203091855228
2018-05-30 00:00:00,271.9,281.80093022329953
2018-05-31 00:00:00,271.65,282.28013164911846
2018-06-01 00:00:00,269.95,282.50251407746003
2018-06-04 00:00:00,268.9,283.26079593356957
2018-06-05 00:00:00,267.5,282.96706380550677
2018-06-06 00:00:00,270.4,283.17242443129373
2018-06-07 00:00:00,271.05,283.31146852345887
2018-06-08 00:00:00,267.9,283.2509515211765
2018-06-11 00:00:00,269.25,283.5283833149252
2018-06-12 00:00:00,270.25,283.19191474331257
2018-06-13 00:00:00,267.85,283.4068233097885
2018-06-14 00:00:00,267.25,283.6003129537615
2018-06-15 00:00:00,264.5,283.6306276975442
2018-06-18 00:00:00,264.55,284.302377554733
2018-06-19 00:00:00,266.05,284.1008626061169
2018-06-20 00:00:00,263.75,284.43685696175606
2018-06-21 00:00:00,260.85,284.7258379309053
2018-06-22 00:00:00,265.15,284.816209616458
2018-06-25 00:00:00,262.6,285.3898549593223
2018-06-26 00:00:00,264.8,285.04502916412724
2018-06-27 00:00:00,262.75,285.18214161815195
2018-06-28 00:00:00,260.5,285.21579675575765
2018-06-29 00:00:00,266.2,284.99781399303754
2018-07-02 00:00:00,263.05,284.3943466486247
2018-07-03 00:00:00,265.45,283.6052735081883
2018-07-04 00:00:00,264.4,283.28746909696423
2018-07-05 00:00:00,272.5,282.8702564800228
2018-07-06 00:00:00,272.65,282.21995964862356
2018-07-09 00:00:00,274.4,280.5432489432322
2018-07-10 00:00:00,277.05,279.5174371795616
2018-07-11 00:00:00,275.75,279.0290050400713
2018-07-12 00:00:00,277.2,278.52258937185485
2018-07-13 00:00:00,270.4,277.8722000671756
2018-07-16 00:00:00,271.6,276.72829519871937
2018-07-17 00:00:00,269.85,276.06248171304514
2018-07-18 00:00:00,268.55,276.00862881027285
2018-07-19 00:00:00,273.3,276.0120203027557
2018-07-20 00:00:00,274.0,275.9387882798673
2018-07-23 00:00:00,284.15,276.811044207447
2018-07-24 00:00:00,285.65,276.87167557723524
2018-07-25 00:00:00,286.15,277.55087235588996
2018-07-26 00:00:00,287.2,278.28005976099524
2018-07-27 00:00:00,302.55,278.91039387367283
2018-07-30 00:00:00,301.05,281.65221811593983
2018-07-31 00:00:00,297.7,282.21016531186143
2018-08-01 00:00:00,301.6,283.32294023236875
2018-08-02 00:00:00,299.2,284.4056431509508
2018-08-03 00:00:00,303.95,285.3016636633196
2018-08-06 00:00:00,301.8,288.3351326133776
2018-08-07 00:00:00,301.1,288.81381331662834
2018-08-08 00:00:00,300.95,289.78482198779113
2018-08-09 00:00:00,302.5,290.6571223328506
2018-08-10 00:00:00,304.8,291.2800973867945
2018-08-13 00:00:00,305.95,293.2584089425098
2018-08-14 00:00:00,307.9,293.33441841199976
2018-08-16 00:00:00,307.45,294.3931959966336
2018-08-17 00:00:00,313.75,294.64404614069434
2018-08-20 00:00:00,313.3,295.7039715007596
2018-08-21 00:00:00,312.9,295.55285732341383
2018-08-23 00:00:00,312.0,296.303251928087
2018-08-24 00:00:00,310.4,296.464925662387
2018-08-27 00:00:00,313.4,297.4749988927145
2018-08-28 00:00:00,311.65,297.3530004857863
2018-08-29 00:00:00,312.8,297.79356584749655
2018-08-30 00:00:00,319.85,298.18867646279085
2018-08-31 00:00:00,319.85,298.3825945362068
2018-09-03 00:00:00,313.2,299.3429440222605
2018-09-04 00:00:00,309.6,299.12401411240734
2018-09-05 00:00:00,310.25,299.4214404490463
2018-09-06 00:00:00,310.8,299.61916841434703
2018-09-07 00:00:00,310.45,299.5584986703719
2018-09-10 00:00:00,306.55,299.42486740790633
2018-09-11 00:00:00,297.2,298.7431422586875
2018-09-12 00:00:00,306.8,298.53931968162266
2018-09-14 00:00:00,307.15,297.59813225174014
2018-09-17 00:00:00,302.0,295.82891190238803
2018-09-18 00:00:00,303.25,294.65446266235597
2018-09-19 00:00:00,299.65,293.99483588280356
2018-09-21 00:00:00,303.95,292.3235661753905
2018-09-24 00:00:00,297.95,290.0314502626995
2018-09-25 00:00:00,301.15,288.86789013716304
2018-09-26 00:00:00,293.15,288.2994682176038
2018-09-27 00:00:00,293.3,287.7490454387635
2018-09-28 00:00:00,297.75,287.0822278809269
2018-10-01 00:00:00,297.1,286.05168530245004
2018-10-03 00:00:00,295.2,285.4496995642637
2018-10-04 00:00:00,287.1,285.51198606300096
2018-10-05 00:00:00,276.5,285.4753425534746
2018-10-08 00:00:00,273.2,286.2935266158883
2018-10-09 00:00:00,268.5,286.23560638878155
2018-10-10 00:00:00,270.1,286.759843678465
2018-10-11 00:00:00,265.2,287.27286753591716
2018-10-12 00:00:00,275.2,287.6170003120559
2018-10-15 00:00:00,282.5,289.1022325846387
2018-10-16 00:00:00,282.65,289.0904050579183
2018-10-17 00:00:00,286.45,289.5794191936906
2018-10-19 00:00:00,289.45,290.1166619675384
2018-10-22 00:00:00,288.5,290.6076039053253
2018-10-23 00:00:00,286.0,290.16352667057157
2018-10-24 00:00:00,287.75,290.19299453945183
2018-10-25 00:00:00,287.55,290.10951971057705
2018-10-26 00:00:00,280.9,289.77233293284667
2018-10-29 00:00:00,283.5,288.9189328039969
2018-10-30 00:00:00,278.95,288.099489051637
2018-10-31 00:00:00,280.1,287.79987770183544
2018-11-01 00:00:00,277.4,287.44371870431564
2018-11-02 00:00:00,283.25,286.8964205614405
2018-11-05 00:00:00,279.6,285.7887010125704
2018-11-06 00:00:00,277.3,285.01179479813874
2018-11-07 00:00:00,280.05,284.8032812831243
2018-11-09 00:00:00,277.25,284.2213319751763
2018-11-12 00:00:00,273.85,283.80776658463833
2018-11-13 00:00:00,276.85,283.28398447292835
2018-11-14 00:00:00,276.45,283.318365272761
2018-11-15 00:00:00,274.5,283.3292781277165
2018-11-16 00:00:00,276.55,283.16783805219524
2018-11-19 00:00:00,284.5,283.1515608362921
2018-11-20 00:00:00,283.85,282.67448202890165
2018-11-21 00:00:00,281.75,282.7070307726371
2018-11-22 00:00:00,280.5,282.66892738416044
2018-11-26 00:00:00,285.65,281.8815146153573
2018-11-27 00:00:00,284.85,281.17800718175965
2018-11-28 00:00:00,282.2,280.96613842073856
2018-11-29 00:00:00,287.55,280.6771958546174
2018-11-30 00:00:00,285.8,280.1748845030364
2018-12-03 00:00:00,282.95,279.0064141970081
2018-12-04 00:00:00,281.85,278.15914635563996
2018-12-05 00:00:00,275.35,277.8416162602004
2018-12-06 00:00:00,273.05,277.4963567296287
2018-12-07 00:00:00,274.05,276.9926314027531
2018-12-10 00:00:00,270.45,276.1475759333718
2018-12-11 00:00:00,274.7,275.5207271766187
2018-12-12 00:00:00,276.05,275.46744411554414
2018-12-13 00:00:00,275.3,275.4308636449104
2018-12-14 00:00:00,275.75,275.2746917867421
2018-12-17 00:00:00,279.85,275.6183531074795
2018-12-18 00:00:00,278.15,275.40924522625005
2018-12-19 00:00:00,283.45,275.7687255092056
2018-12-20 00:00:00,282.65,276.1320128156107
2018-12-21 00:00:00,276.75,276.3537051567591
2018-12-24 00:00:00,276.0,277.63112343801515
2018-12-26 00:00:00,276.65,278.17887745135414
2018-12-27 00:00:00,280.75,278.6664028176381
2018-12-28 00:00:00,282.25,278.9589974485848
2018-12-31 00:00:00,281.65,280.1625614178966
2019-01-01 00:00:00,282.7,280.0628672774917
2019-01-02 00:00:00,280.6,280.45870031791384
2019-01-03 00:00:00,278.85,280.7813731659799
2019-01-04 00:00:00,280.95,280.89071007021244
2019-01-07 00:00:00,281.65,281.5274964519599
2019-01-08 00:00:00,284.25,281.25688951628484
2019-01-09 00:00:00,290.4,281.50630653761795
2019-01-10 00:00:00,289.6,281.71035742436567
2019-01-11 00:00:00,295.35,281.7333492529971
2019-01-14 00:00:00,294.3,282.3379167097379
2019-01-15 00:00:00,296.55,282.1324274974266
2019-01-16 00:00:00,294.05,282.4844638185534
2019-01-17 00:00:00,293.95,282.8232607346195
2019-01-18 00:00:00,291.45,283.00744173626
2019-01-21 00:00:00,289.9,284.1951530847786
2019-01-22 00:00:00,289.75,284.1877027672693
2019-01-23 00:00:00,277.3,284.7309685172675
2019-01-24 00:00:00,278.9,285.24190197478276
2019-01-25 00:00:00,279.2,285.5696444323686
2019-01-28 00:00:00,274.75,286.9595229184797
2019-01-29 00:00:00,278.45,286.9190271248146
2019-01-30 00:00:00,275.5,287.38039146523715
2019-01-31 00:00:00,278.65,287.75360019403206
2019-02-01 00:00:00,280.85,287.88698616090346
2019-02-04 00:00:00,277.1,288.3961032072751
2019-02-05 00:00:00,274.15,287.97733080093917
2019-02-06 00:00:00,277.7,288.0338271092061
2019-02-07 00:00:00,280.3,287.981993647336
2019-02-08 00:00:00,275.5,287.68043271638453
2019-02-11 00:00:00,277.1,286.93088777842127
2019-02-12 00:00:00,275.3,286.14552474464324
2019-02-13 00:00:00,276.85,285.873516073647
2019-02-14 00:00:00,277.9,285.54264546650757
2019-02-15 00:00:00,280.1,285.019921900824
2019-02-18 00:00:00,274.7,283.9856971692022
2019-02-19 00:00:00,275.9,283.24432272932484
2019-02-20 00:00:00,275.85,283.07672433455707
2019-02-21 00:00:00,275.05,282.9133939613064
2019-02-22 00:00:00,274.3,282.6176161643656
2019-02-25 00:00:00,276.7,282.5371731775267
2019-02-26 00:00:00,275.5,282.17933425155553
2019-02-27 00:00:00,275.1,282.40861823053376
2019-02-28 00:00:00,276.05,282.64810060268843
2019-03-01 00:00:00,278.2,282.75065301892823
2019-03-05 00:00:00,282.55,283.67081587722913
2019-03-06 00:00:00,285.75,284.1432492921809
2019-03-07 00:00:00,290.1,284.57551936375233
2019-03-08 00:00:00,292.0,284.81629728582453
2019-03-11 00:00:00,292.95,285.90168555718236
2019-03-12 00:00:00,294.5,285.75701113426214
2019-03-13 00:00:00,294.9,286.1175949349701
2019-03-14 00:00:00,295.5,286.4017153905407
2019-03-15 00:00:00,290.8,286.4652909960251
2019-03-18 00:00:00,293.75,286.94718318620966
2019-03-19 00:00:00,299.45,286.6079548775631
2019-03-20 00:00:00,298.9,286.79612523544216
2019-03-22 00:00:00,298.2,286.89435138347926
2019-03-25 00:00:00,295.05,287.34397973843517
2019-03-26 00:00:00,293.4,287.1008550728824
2019-03-27 00:00:00,293.1,287.44150070357625
2019-03-28 00:00:00,nan,287.7886802357748
2019-03-29 00:00:00,nan,288.0021057583736
2019-03-30 00:00:00,nan,293.1097694707643
2019-03-31 00:00:00,nan,289.06557119147993
2019-04-01 00:00:00,nan,289.4628739222627
2019-04-02 00:00:00,nan,289.6058485028041
2019-04-03 00:00:00,nan,290.3466473555951
2019-04-04 00:00:00,nan,291.0923836485986
2019-04-05 00:00:00,nan,291.6891727877342
2019-04-06 00:00:00,nan,297.22319343469803
